speed_y	speed_x	thw	timestamp	distan	thw2	gun	a_y	a_z	brake	position_x	position_y	front	a_x	speed	steer	drive-status	distan	obs-thw	obs-speed	ttc
0.033196	1.287874	7.95046664698	1533175218.157536	10.269032897	7.92906937548	17.254902	-0.803348	-0.101971	22.304111	470786.483360	4399211.365597	-89.985729	0.009277	1.288301	-16.085106	1.000000	0.224159691121	0.011598828208	19.3260635558	7.93886781877
0.033711	1.281433	7.98257732218	1533175218.167533	10.2561231444	7.96096808462	17.027542	-0.858535	0.525548	22.429235	470786.496186	4399211.364983	-90.007882	-0.023614	1.281877	-16.319149	1.000000	0.170014667955	0.00879667961714	19.3271410753	7.97378064256
0.033512	1.272842	8.207196493	1533175218.177536	10.2432824562	7.99084659154	17.027542	-0.857432	-0.215270	22.429235	470786.509496	4399211.362232	-90.034784	-0.040000	1.273283	-16.319149	1.000000	0.11586739059	0.00599440735423	19.3292487052	8.20120208565
0.033704	1.269149	8.0530895501	1533175218.182536	10.2296911317	8.03410642543	17.010757	-0.759004	-0.263850	22.563517	470786.515749	4399211.361967	-90.046265	-0.027736	1.269597	-16.531916	1.000000	0.0617206751151	0.00319252598906	19.3328653632	8.04989702411
0.033512	1.259078	8.07176494741	1533175218.197533	10.2234325189	8.05250210809	17.010757	-0.543436	-0.297885	22.563517	470786.534401	4399211.361173	-90.080918	0.003146	1.259524	-16.531916	1.000000	0.00749945987816	0.000388257591301	19.3156812544	8.07137668982
0.033678	1.252235	8.12167659983	1533175218.207533	10.2047636266	8.10207953689	16.896315	-0.521226	0.215528	22.700848	470786.546756	4399211.360643	-90.103355	0.051964	1.252687	-16.744680	1.000000	0.0	0.0	19.3143350848	8.12167659983
0.033744	1.244644	8.15630859674	1533175218.217533	10.192397264	8.1364277461	16.896315	-0.715481	-0.113714	22.700848	470786.559040	4399211.360115	-90.126560	0.016109	1.245101	-16.744680	1.000000	0.0	0.0	19.3125797859	8.15630859674
0.033893	1.238983	8.19819715483	1533175218.227537	10.1801019218	8.17612540811	16.815443	-0.830776	-0.068614	22.600138	470786.571322	4399211.359546	-90.149743	0.021552	1.239447	-16.936171	1.000000	0.0	0.0	19.3106013513	8.19819715483
0.033652	1.235133	8.22787928917	1533175218.232536	10.1678067485	8.2035026496	16.815443	-0.828297	0.052296	22.600138	470786.577461	4399211.359241	-90.161734	0.011551	1.235591	-16.936171	1.000000	0.0	0.0	19.3108539378	8.22787928917
0.033060	1.226031	8.24887106384	1533175218.247536	10.1616601767	8.22412932488	16.978714	-0.735861	-0.359607	22.658121	470786.595779	4399211.358320	-90.196710	0.058738	1.226477	-17.127659	1.000000	0.0	0.0	19.3137829926	8.24887106384
0.032915	1.221497	8.2953701922	1533175218.252536	10.143319038	8.2702888338	16.978714	-0.644015	-0.330896	22.658121	470786.601854	4399211.358011	-90.207971	0.075273	1.221941	-17.127659	1.000000	0.0	0.0	19.3152694594	8.2953701922
0.032555	1.211893	8.29647071798	1533175218.267536	10.1372361846	8.2960111696	16.995499	-0.629668	-0.322178	22.719158	470786.619618	4399211.358676	-90.242360	0.068479	1.212330	-17.319149	1.000000	0.0	0.0	19.3143314954	8.29647071798
0.032404	1.202877	8.45496710452	1533175218.277533	10.1194597417	8.34711649613	16.995499	-0.549566	0.173410	22.719158	470786.632119	4399211.357003	-90.266485	0.038626	1.203313	-17.319149	1.000000	0.0	0.0	19.3026022838	8.45496710452
0.032573	1.195852	8.40065358767	1533175218.287536	10.1068472904	8.39918399481	17.207600	-0.796225	-0.308881	22.772564	470786.643698	4399211.357532	-90.289341	0.057674	1.196295	-17.489361	1.000000	0.0	0.0	19.3002321016	8.40065358767
0.032306	1.188698	8.44024013906	1533175218.297536	10.0952562127	8.43876820738	17.207600	-0.770566	0.024992	22.772564	470786.655207	4399211.358061	-90.311371	0.026964	1.189137	-17.489361	1.000000	0.0	0.0	19.2998882021	8.44024013906
0.031932	1.181485	8.48138108868	1533175218.307533	10.0837350616	8.47987663459	17.367819	-0.857412	-0.246663	22.847334	470786.666633	4399211.358587	-90.333209	0.039667	1.181916	-17.489361	1.000000	0.0	0.0	19.2998882021	8.48138108868
0.031301	1.174706	8.52351153675	1533175218.317533	10.0722969607	8.5220074529	17.367819	-0.707849	0.025131	22.847334	470786.677994	4399211.359108	-90.356571	0.054769	1.175123	-17.659575	1.000000	0.0	0.0	19.3043107727	8.52351153675
0.031260	1.166530	8.56216120591	1533175218.327533	10.0609240208	8.56159229355	17.450218	-0.620318	-0.204429	22.752728	470786.689413	4399211.359544	-90.379335	0.073177	1.166949	-17.829786	1.000000	0.0	0.0	19.3024414993	8.56216120591
0.031030	1.155635	8.61234147423	1533175218.342536	10.0494967002	8.61177026601	17.450218	-0.655546	0.100692	22.752728	470786.706406	4399211.360195	-90.413647	0.057379	1.156052	-17.829786	1.000000	0.0	0.0	19.3001463	8.61234147423
0.031148	1.150927	8.67883711356	1533175218.347533	10.0324912349	8.67823526525	17.450218	-0.739897	0.112064	22.752728	470786.712027	4399211.360412	-90.425359	0.061790	1.151349	-17.829786	1.000000	0.0	0.0	19.3001463	8.67883711356
0.031009	1.143691	8.70940624199	1533175218.357536	10.0268660478	8.70879815572	17.465477	-0.896862	-0.042930	22.871748	470786.723224	4399211.360847	-90.447284	0.018405	1.144112	-18.085106	1.000000	0.0	0.0	19.2938335122	8.70940624199
0.031172	1.136149	8.8775244838	1533175218.367533	10.0156606011	8.75409103402	17.433432	-0.879624	0.066187	22.853437	470786.735145	4399211.359169	-90.467633	0.023685	1.136577	-18.255320	1.000000	0.0	0.0	19.2928182592	8.8775244838
0.031526	1.129011	8.80334771337	1533175218.377533	10.0036220827	8.80153485661	17.433432	-0.777731	-0.023393	22.853437	470786.746100	4399211.359692	-90.489738	-0.024051	1.129451	-18.255320	1.000000	0.0	0.0	19.2933850289	8.80334771337
0.031457	1.124433	8.84917408216	1533175218.382536	9.99265460562	8.84735557861	17.630274	-0.720038	-0.009637	22.964828	470786.751553	4399211.359955	-90.501299	-0.037113	1.124872	-18.446808	1.000000	0.0	0.0	19.2973290777	8.84917408216
0.031831	1.114501	8.88038806093	1533175218.397538	9.987195267	8.87851708194	17.630274	-0.584315	-0.074137	22.964828	470786.767796	4399211.360744	-90.535249	0.023662	1.114955	-18.446808	1.000000	0.0	0.0	19.2973290777	8.88038806093
0.031402	1.107108	8.9447774217	1533175218.407533	9.97093311552	8.94290183507	17.645533	-0.605292	0.044000	22.752728	470786.778531	4399211.361271	-90.557640	0.010329	1.107553	-18.617022	1.000000	0.0	0.0	19.2735974822	8.9447774217
0.031421	1.097689	8.99442272889	1533175218.422533	9.96018518765	8.99296484019	17.645533	-0.789380	0.111939	22.752728	470786.794606	4399211.362017	-90.592788	0.063668	1.098138	-18.617022	1.000000	0.0	0.0	19.2722143512	8.99442272889
0.031456	1.093289	9.05614707678	1533175218.427533	9.94409288696	9.05541278688	17.499046	-0.802837	0.106059	22.714581	470786.799990	4399211.362240	-90.604552	0.005165	1.093741	-18.808510	1.000000	0.0	0.0	19.2722143512	9.05614707678
0.031288	1.082453	9.08761666166	1533175218.442533	9.93870427071	9.08689010535	17.499046	-0.825702	0.102906	22.714581	470786.816028	4399211.362905	-90.639874	0.018969	1.082905	-18.808510	1.000000	0.0	0.0	19.2716467895	9.08761666166
0.031415	1.079854	9.16374901122	1533175218.447537	9.92265248988	9.16299443615	17.238117	-0.721261	0.160777	22.699322	470786.821344	4399211.363127	-90.651209	0.012074	1.080311	-18.978724	1.000000	0.0	0.0	19.2716467895	9.16374901122
0.032213	1.067212	9.24330745974	1533175218.462536	9.91733185646	9.18007116141	17.238117	-0.530871	0.045918	22.699322	470786.837980	4399211.361660	-90.689936	0.002256	1.067698	-18.978724	1.000000	0.0	0.0	19.2695979161	9.24330745974
0.032965	1.060473	9.27511659591	1533175218.472533	9.90063130004	9.27287613167	16.943619	-0.604724	0.045817	22.682535	470786.848343	4399211.362201	-90.712660	0.002415	1.060985	-19.170214	1.000000	0.0	0.0	19.2710693611	9.27511659591
0.033489	1.052923	9.3240684133	1533175218.482533	9.89025418824	9.32176627213	16.943619	-0.739196	0.038533	22.682535	470786.858632	4399211.362750	-90.735513	-0.019190	1.053455	-19.170214	1.000000	0.0	0.0	19.2698468309	9.3240684133
0.034546	1.044579	9.38104700195	1533175218.492536	9.87995055186	9.37861660143	16.781872	-0.940217	0.190803	22.644388	470786.868846	4399211.363308	-90.758237	-0.037005	1.045150	-19.340425	1.000000	0.0	0.0	19.2706164909	9.38104700195
0.035115	1.036187	9.44577870069	1533175218.502533	9.86972132118	9.44335389291	16.781872	-0.948478	0.245459	22.644388	470786.878975	4399211.363873	-90.781327	-0.087991	1.036782	-19.340425	1.000000	0.0	0.0	19.2731667028	9.44577870069
0.019715	1.033874	9.79127055961	1533175218.512533	9.85957657545	9.50978756908	16.993973	-0.745001	0.065848	22.504005	470786.890208	4399211.361520	-90.803107	-0.022013	1.034062	-19.510639	1.000000	0.0	0.0	19.3202780056	9.79127055961
0.020278	1.026733	9.54475927777	1533175218.522536	9.84809977708	9.52370339214	16.993973	-0.616607	-0.076934	22.504005	470786.900587	4399211.361028	-90.826078	-0.009019	1.026934	-19.510639	1.000000	0.0	0.0	19.3196436812	9.54475927777
0.020642	1.018418	9.60393193334	1533175218.532533	9.8377091224	9.57968975845	17.288471	-0.614506	0.217631	22.473488	470786.910927	4399211.360497	-90.848779	-0.010708	1.018627	-19.680851	1.000000	0.0	0.0	19.3142940539	9.60393193334
0.020624	1.011514	9.6724660989	1533175218.542536	9.82735549692	9.64764874377	17.288471	-0.851229	-0.171898	22.473488	470786.921193	4399211.359969	-90.871802	0.002466	1.011724	-19.680851	1.000000	0.0	0.0	19.3155811757	9.6724660989
0.020535	1.002898	9.72858647904	1533175218.552533	9.8170759279	9.70331427138	17.288471	-0.893603	0.223127	22.473488	470786.931375	4399211.359442	-90.894542	0.012404	1.003108	-19.680851	1.000000	0.0	0.0	19.3185132761	9.72858647904
0.020120	0.995154	9.80249900289	1533175218.562536	9.80688029878	9.77649495247	17.679102	-1.004195	-0.033231	22.441444	470786.941483	4399211.358912	-90.916525	-0.003954	0.995357	-19.936171	1.000000	0.0	0.0	19.3185399188	9.80249900289
0.019838	0.986322	10.1739636614	1533175218.572533	9.79675841338	9.84245694095	17.679102	-0.815484	0.099301	22.441444	470786.952360	4399211.356299	-90.937913	0.048230	0.986522	-19.936171	1.000000	0.0	0.0	19.3189107926	10.1739636614
0.019716	0.979017	9.94074185736	1533175218.582536	9.78557195277	9.91926379014	17.630274	-0.670051	-0.156028	22.449074	470786.962259	4399211.355847	-90.959321	0.054020	0.979215	-20.106382	1.000000	0.0	0.0	19.3012190602	9.94074185736
0.019400	0.966849	10.0051758625	1533175218.597537	9.77566263874	9.98316267494	17.630274	-0.607293	0.137555	22.449074	470786.976961	4399211.355167	-90.991299	0.048228	0.967043	-20.106382	1.000000	0.0	0.0	19.2990196179	10.0051758625
0.019415	0.963828	10.1161186596	1533175218.602536	9.76094492135	10.0935996862	17.351034	-0.677088	0.078369	22.328527	470786.981820	4399211.354940	-91.001971	0.047330	0.964023	-20.255320	1.000000	0.0	0.0	19.2969049098	10.1161186596
0.019411	0.950298	10.1471095454	1533175218.617536	9.75608062185	10.1201741264	17.351034	-0.881441	0.223221	22.328527	470786.996367	4399211.354172	-91.033866	0.039288	0.950496	-20.255320	1.000000	0.0	0.0	19.298312989	10.1471095454
0.019799	0.943732	10.2787689829	1533175218.627533	9.7415133629	10.2488736017	17.270161	-1.060493	-0.365032	22.299534	470787.005987	4399211.353634	-91.054521	0.006343	0.943940	-20.425531	1.000000	0.0	0.0	19.3005611659	10.2787689829
0.019825	0.939112	10.3402390569	1533175218.632538	9.73187833075	10.309848434	17.270161	-1.012227	-0.289652	22.299534	470787.010775	4399211.353367	-91.065166	-0.011947	0.939322	-20.425531	1.000000	0.0	0.0	19.3002349911	10.3402390569
0.020088	0.928527	10.3864591257	1533175218.647533	9.72708289202	10.3554296525	17.418173	-0.744845	-0.424216	22.273594	470787.024995	4399211.352567	-91.095423	0.033532	0.928744	-20.574469	1.000000	0.0	0.0	19.300909444	10.3864591257
0.020418	0.924053	10.489794404	1533175218.652536	9.7128404063	10.4580383898	17.418173	-0.648678	-0.515374	22.273594	470787.029705	4399211.352302	-91.105401	0.051441	0.924278	-20.574469	1.000000	0.0	0.0	19.2957213787	10.489794404
0.020702	0.911529	10.7539399164	1533175218.667533	9.70812295727	10.5034664433	17.532616	-0.700191	-0.295527	22.244602	470787.044580	4399211.349377	-91.140564	0.038341	0.911764	-20.723404	1.000000	0.0	0.0	19.2914492292	10.7539399164
0.021298	0.904327	10.6568917302	1533175218.677536	9.69296310072	10.6310000183	17.532616	-0.820196	0.260901	22.244602	470787.053783	4399211.348944	-91.160603	0.009709	0.904578	-20.723404	1.000000	0.0	0.0	19.2907357316	10.6568917302
0.021182	0.900745	10.7320051744	1533175218.682533	9.68374992007	10.7052680035	17.419699	-0.880475	0.283286	22.221714	470787.058349	4399211.348729	-91.170710	-0.009877	0.900994	-20.872341	1.000000	0.0	0.0	19.2831679448	10.7320051744
0.021933	0.890010	10.7694542776	1533175218.697537	9.67917886101	10.742778377	17.419699	-0.935414	0.112257	22.221714	470787.071946	4399211.348091	-91.200555	-0.038338	0.890281	-20.872341	1.000000	0.0	0.0	19.2846775571	10.7694542776
0.022034	0.881422	10.8846504954	1533175218.707533	9.66556690107	10.8567597209	17.140459	-0.714133	0.067532	22.261387	470787.080906	4399211.347670	-91.220758	-0.029037	0.881698	-21.000000	1.000000	0.0	0.0	19.2811485352	10.8846504954
0.022439	0.873621	10.9882125767	1533175218.717536	9.65659701585	10.9522727916	17.140459	-0.613054	-0.089573	22.261387	470787.089877	4399211.347168	-91.240945	0.030907	0.873909	-21.000000	1.000000	0.0	0.0	19.2843711706	10.9882125767
0.022541	0.864613	11.0767176753	1533175218.727533	9.64761198133	11.0396070773	16.945145	-0.556643	0.101108	22.197300	470787.098764	4399211.346668	-91.261295	0.035817	0.864907	-21.127659	1.000000	0.0	0.0	19.2843711706	11.0767176753
0.022790	0.857061	11.1823624787	1533175218.737536	9.63871092698	11.144216577	16.945145	-0.800957	-0.149379	22.197300	470787.107578	4399211.346169	-91.281920	0.042113	0.857364	-21.127659	1.000000	0.0	0.0	19.2788787498	11.1823624787
0.023063	0.849297	11.2710479349	1533175218.747537	9.62988281292	11.2319654347	17.010757	-0.880646	0.325932	22.232395	470787.116314	4399211.345673	-91.302546	-0.003391	0.849610	-21.234043	1.000000	0.0	0.0	19.2816092829	11.2710479349
0.023291	0.842139	11.3641738638	1533175218.757536	9.62113274373	11.3241754967	17.010757	-0.944948	-0.093193	22.232395	470787.124970	4399211.345181	-91.323004	-0.018650	0.842461	-21.234043	1.000000	0.0	0.0	19.2799703693	11.3641738638
0.023400	0.834993	11.6900589221	1533175218.767533	9.61246277254	11.4099795392	17.010757	-0.791752	0.249645	22.232395	470787.134250	4399211.343380	-91.344909	0.000952	0.835321	-21.234043	1.000000	0.0	0.0	19.2799703693	11.6900589221
0.023460	0.827467	11.5008395037	1533175218.777533	9.60300962487	11.4961908355	17.141985	-0.696392	0.002238	22.265965	470787.142462	4399211.343844	-91.365323	0.000931	0.827800	-21.425531	1.000000	0.0	0.0	19.2815773041	11.5008395037
0.023445	0.822720	11.5953964357	1533175218.782538	9.59478452669	11.5907037046	17.141985	-0.635608	-0.057139	22.265965	470787.146544	4399211.344076	-91.375276	0.017972	0.823054	-21.425531	1.000000	0.0	0.0	19.2806646115	11.5953964357
0.023701	0.810749	11.6574469721	1533175218.797536	9.59069593916	11.6525719323	17.158770	-0.686758	-0.041657	22.291904	470787.158654	4399211.344772	-91.405258	0.061893	0.811095	-21.531916	1.000000	0.0	0.0	19.2806646115	11.6574469721
0.023738	0.802725	11.8144238038	1533175218.807536	9.578565955	11.8094254742	17.158770	-0.815105	0.114421	22.291904	470787.166634	4399211.345238	-91.425208	0.015463	0.803076	-21.531916	1.000000	0.0	0.0	19.2790791435	11.8144238038
0.023695	0.795180	11.9207952877	1533175218.817536	9.5705723603	11.917393074	17.044327	-1.012411	0.131638	22.238499	470787.174559	4399211.345662	-91.445516	0.014788	0.795533	-21.659575	1.000000	0.0	0.0	19.2815247928	11.9207952877
0.023678	0.788166	12.022545031	1533175218.827533	9.56263602611	12.0204140194	17.222858	-0.941482	0.064335	22.246128	470787.182431	4399211.346045	-91.464826	0.014177	0.788521	-21.808510	1.000000	0.0	0.0	19.2821563999	12.022545031
0.023317	0.780112	12.1194471004	1533175218.837533	9.5547547145	12.1173116689	17.222858	-0.792401	0.022542	22.246128	470787.190225	4399211.346426	-91.483870	0.027288	0.780461	-21.808510	1.000000	0.0	0.0	19.2785023781	12.1194471004
0.023250	0.772763	12.2347419454	1533175218.847537	9.54695140765	12.2324515993	17.564661	-0.655237	0.076261	22.259861	470787.197944	4399211.346806	-91.502780	0.066527	0.773113	-21.936171	1.000000	0.0	0.0	19.2785023781	12.2347419454
0.023589	0.764305	12.3411631699	1533175218.857533	9.53922305978	12.3387177033	17.564661	-0.535641	0.011861	22.259861	470787.205583	4399211.347188	-91.520751	0.056419	0.764669	-21.936171	1.000000	0.0	0.0	19.2807843292	12.3411631699
0.023957	0.756557	12.4674561188	1533175218.867538	9.53157451455	12.4649678679	17.515831	-0.745258	-0.129241	22.233921	470787.213151	4399211.347573	-91.539131	0.048912	0.756937	-22.063829	1.000000	0.0	0.0	19.2767291423	12.4674561188
0.024477	0.749501	12.5848399718	1533175218.877533	9.52399672798	12.58228456	17.515831	-0.882046	0.110685	22.233921	470787.220641	4399211.347961	-91.557496	0.005784	0.749901	-22.063829	1.000000	0.0	0.0	19.2821243457	12.5848399718
0.024755	0.737804	12.6929833144	1533175218.892533	9.51649668499	12.6903373712	17.450218	-0.918968	-0.057024	22.236973	470787.231736	4399211.348550	-91.585716	-0.026716	0.738219	-22.191490	1.000000	0.0	0.0	19.2810431785	12.6929833144
0.025423	0.729853	13.2767320436	1533175218.902536	9.50538606191	12.8761059549	17.450218	-0.721624	0.012143	22.236973	470787.239916	4399211.346783	-91.608861	0.017448	0.730295	-22.191490	1.000000	0.0	0.0	19.2820758868	13.2767320436
0.025882	0.722237	13.0070984492	1533175218.912536	9.49701738879	13.0043576757	17.337301	-0.609093	-0.126924	22.235447	470787.247130	4399211.347183	-91.627119	-0.020117	0.722701	-22.319149	1.000000	0.0	0.0	19.2801443159	13.0070984492
0.026294	0.718550	13.13387061	1533175218.917536	9.48979230776	13.1310075782	17.337301	-0.649870	-0.064680	22.235447	470787.250708	4399211.347386	-91.635800	0.009726	0.719031	-22.319149	1.000000	0.0	0.0	19.2801443159	13.13387061
0.027072	0.707945	13.1961279365	1533175218.932536	9.48620855375	13.1930452981	17.241169	-0.762145	0.062094	22.143892	470787.261334	4399211.348005	-91.662207	-0.032893	0.708463	-22.425531	1.000000	0.0	0.0	19.2765842099	13.1961279365
0.027882	0.700207	13.3780556786	1533175218.942533	9.47556453962	13.3748192067	17.241169	-0.870965	-0.095356	22.143892	470787.268321	4399211.348426	-91.679302	-0.012835	0.700762	-22.425531	1.000000	0.0	0.0	19.2815466882	13.3780556786
0.028970	0.692809	13.5151682553	1533175218.952536	9.46856486744	13.511812666	17.207600	-0.883013	0.020263	22.142366	470787.275239	4399211.348856	-91.697301	-0.051240	0.693415	-22.553192	1.000000	0.0	0.0	19.2832308474	13.5151682553
0.029608	0.682835	14.1493177649	1533175218.962536	9.46163351664	13.6449795817	17.207600	-0.787028	-0.007002	22.142366	470787.282863	4399211.347103	-91.717265	-0.064223	0.683476	-22.553192	1.000000	0.0	0.0	19.2874524475	14.1493177649
0.030183	0.675542	13.8412497813	1533175218.972536	9.45381057683	13.8319569039	17.207600	-0.774496	0.003453	22.142366	470787.289511	4399211.347636	-91.734695	-0.054160	0.676216	-22.553192	1.000000	0.0	0.0	19.2851303732	13.8412497813
0.030624	0.668099	13.9802541693	1533175218.982534	9.44714124453	13.9705970349	17.076372	-0.634477	0.099549	22.107271	470787.296084	4399211.348175	-91.751454	0.004107	0.668801	-22.702127	1.000000	0.0	0.0	19.2847202786	13.9802541693
0.031220	0.661033	14.1256921726	1533175218.992534	9.44054618198	14.1156280896	17.076372	-0.669736	-0.137235	22.107271	470787.302581	4399211.348719	-91.768390	-0.003230	0.661770	-22.702127	1.000000	0.0	0.0	19.2822938902	14.1256921726
0.031894	0.653282	14.2662297112	1533175219.002542	9.43402644693	14.2557481405	17.206074	-0.809352	0.247188	22.099642	470787.309008	4399211.349270	-91.785614	-0.006238	0.654060	-22.808510	1.000000	0.0	0.0	19.2818162436	14.2662297112
0.017147	0.649380	15.6992574017	1533175219.012542	9.42757587098	14.4139312463	17.206074	-0.913755	-0.108434	22.099642	470787.316522	4399211.346453	-91.800621	-0.023860	0.649606	-22.808510	1.000000	0.0	0.0	19.3543196012	15.6992574017
0.017535	0.641069	14.573975142	1533175219.022539	9.41955117868	14.5004066753	17.482262	-0.838107	0.060179	21.922636	470787.322999	4399211.345972	-91.817366	-0.032305	0.641309	-22.936171	1.000000	0.0	0.0	19.3562593109	14.573975142
0.018479	0.634231	14.7533405052	1533175219.032542	9.41305634301	14.6778796852	17.482262	-0.749141	0.109133	21.922636	470787.329407	4399211.345498	-91.833915	-0.035352	0.634500	-22.936171	1.000000	0.0	0.0	19.3573788065	14.7533405052
0.018979	0.622704	14.9042887307	1533175219.047542	9.40663083611	14.8252653051	17.499046	-0.596015	0.008677	21.734951	470787.338876	4399211.344797	-91.858999	-0.005220	0.622993	-23.042553	1.000000	0.0	0.0	19.356508058	14.9042887307
0.019623	0.619885	15.1658789916	1533175219.052542	9.39713592365	15.0838547522	17.499046	-0.630862	-0.008671	21.734951	470787.341996	4399211.344567	-91.867165	0.008733	0.620195	-23.042553	1.000000	0.0	0.0	19.3557394914	15.1658789916
0.020645	0.608160	15.8369314407	1533175219.067543	9.39400745759	15.1468609995	17.273212	-0.679763	0.157878	21.611353	470787.352173	4399211.341809	-91.893034	-0.039650	0.608510	-23.170214	1.000000	0.0	0.0	19.3544535637	15.8369314407
0.021448	0.602235	15.4865437972	1533175219.077542	9.38346336476	15.4203930334	17.273212	-0.887892	-0.170039	21.611353	470787.358231	4399211.341454	-91.909625	-0.011805	0.602617	-23.170214	1.000000	0.0	0.0	19.3570564469	15.4865437972
0.021649	0.598720	15.6293577909	1533175219.082539	9.37739497213	15.5611192053	17.126726	-0.881979	-0.101485	21.509117	470787.361234	4399211.341280	-91.917835	-0.014070	0.599111	-23.297873	1.000000	0.0	0.0	19.3589110013	15.6293577909
0.021967	0.587793	15.7169741139	1533175219.097539	9.37438693541	15.6471621042	17.126726	-0.807495	-0.255082	21.509117	470787.370132	4399211.340762	-91.941006	-0.019503	0.588203	-23.297873	1.000000	0.0	0.0	19.3604179038	15.7169741139
0.022527	0.580237	15.99525258	1533175219.107542	9.36547387035	15.9221797073	17.224384	-0.615283	0.397183	20.973526	470787.375977	4399211.340421	-91.956301	0.004661	0.580675	-23.404255	1.000000	-0.00790433980916	-0.000408219937676	19.3629440399	15.9956607999
0.022696	0.576340	16.1949117666	1533175219.112542	9.35961893177	16.1185154032	17.224384	-0.577084	0.381788	20.973526	470787.378870	4399211.340252	-91.964082	0.008955	0.576787	-23.404255	1.000000	-0.0610091336232	-0.00315079653538	19.3630826168	16.1980625631
0.022572	0.573024	16.299894571	1533175219.117542	9.35672099975	16.2221426623	17.126726	-0.665582	-0.295400	20.685129	470787.381746	4399211.340084	-91.971512	0.010082	0.573468	-23.531916	1.000000	-0.0610091336232	-0.00315079653538	19.3630826168	16.3030453675
0.023187	0.562882	16.3899499001	1533175219.132539	9.35384009708	16.3110061888	17.126726	-0.708381	0.218931	20.685129	470787.390270	4399211.339582	-91.994456	0.047643	0.563359	-23.531916	1.000000	-0.167651562461	-0.00865669417949	19.36669576	16.3986065943
0.023375	0.553368	16.6799695478	1533175219.147539	9.34530132792	16.588536489	17.061111	-0.721850	0.122440	20.222782	470787.398672	4399211.339047	-92.017134	-0.022182	0.553861	-23.659575	1.000000	-0.221146099162	-0.0114152559294	19.3728551098	16.6913848037
0.023335	0.547462	18.6026533837	1533175219.157542	9.33688231199	16.8578078471	17.061111	-0.683018	-0.138716	20.222782	470787.405131	4399211.336359	-92.030799	0.037296	0.547959	-23.659575	1.000000	-0.274757577913	-0.0141799798706	19.3764434379	18.6168333636
0.023190	0.542880	17.115302371	1533175219.167542	9.32988631136	17.0266138732	16.946671	-0.468331	0.147937	19.711605	470787.410593	4399211.336035	-92.045546	0.011116	0.543375	-23.765957	1.000000	-0.328452190728	-0.0169501263405	19.3775659325	17.1322524973
0.022768	0.536485	17.2515105097	1533175219.177539	9.32441471012	17.1601835015	16.946671	-0.402639	-0.106389	19.711605	470787.415997	4399211.335709	-92.059794	0.052809	0.536968	-23.765957	1.000000	-0.382224332308	-0.0197258902964	19.376784853	17.2712364
0.022820	0.534509	17.4481205189	1533175219.182539	9.31900088596	17.3548533357	16.946671	-0.430561	-0.241267	19.711605	470787.418681	4399211.335545	-92.067247	0.079980	0.534995	-23.765957	1.000000	-0.436999691808	-0.0225516112196	19.377759201	17.4706721301
0.022718	0.526107	17.5088461488	1533175219.197539	9.31631188017	17.4138298118	17.157244	-0.473352	0.143970	19.116503	470787.426661	4399211.335053	-92.088181	0.048211	0.526597	-23.914894	1.000000	-0.490874451837	-0.0253248886818	19.3830842854	17.5341710375
0.022853	0.522267	17.7754719348	1533175219.207542	9.30831672764	17.6763573048	17.157244	-0.702134	-0.207408	19.116503	470787.431918	4399211.334724	-92.101578	0.042472	0.522767	-23.914894	1.000000	-0.544812944582	-0.0280987577267	19.3892181954	17.8035706925
0.023086	0.518348	17.9279473701	1533175219.217542	9.30304944278	17.7957855847	17.174028	-0.538250	0.176781	16.955826	470787.437231	4399211.334310	-92.115088	-0.002629	0.518862	-24.021276	1.000000	-0.598805660382	-0.0308776935112	19.392823501	17.9588250636
0.022853	0.514551	18.0556855864	1533175219.227539	9.29772033733	17.9194474395	17.174028	-0.410539	-0.215290	16.955826	470787.442500	4399211.333896	-92.128007	0.004534	0.515058	-24.021276	1.000000	-0.679878816565	-0.0350607192478	19.3914680346	18.0907463056
0.023505	0.510881	18.1786919617	1533175219.237539	9.29243509778	18.0415314349	17.239643	-0.239310	-0.060118	15.689326	470787.447735	4399211.333484	-92.141378	0.032238	0.511421	-24.106382	1.000000	-0.706920379054	-0.0364535354032	19.392368154	18.2151454971
0.023623	0.507028	18.3002930945	1533175219.247539	9.28718391038	18.1595669915	17.239643	-0.243072	-0.053508	15.689326	470787.452934	4399211.333077	-92.155181	-0.017292	0.507578	-24.106382	1.000000	-0.761104535637	-0.0392505084606	19.3909471619	18.339543603
0.023845	0.503323	19.9577690597	1533175219.257542	9.28196900392	18.2867835169	17.206074	-0.347126	-0.076998	14.122225	470787.458841	4399211.330816	-92.172604	0.027128	0.503887	-24.191490	1.000000	-0.842009996072	-0.0434068487841	19.3980908464	20.0011759085
0.024591	0.500569	18.4348712331	1533175219.267542	9.27564407128	18.4081829285	17.206074	-0.385048	0.146874	14.122225	470787.463707	4399211.331310	-92.186072	0.015377	0.501173	-24.191490	1.000000	-0.895321712768	-0.0461490643369	19.400647134	18.4810202974
0.024971	0.498439	18.5250211825	1533175219.277539	9.27075305985	18.4981095547	17.042801	-0.326223	-0.064576	14.193942	470787.468545	4399211.331810	-92.199881	-0.050373	0.499064	-24.297873	1.000000	-0.895321712768	-0.0461490643369	19.400647134	18.5711702468
