speed_y	speed_x	gun	timestamp	a_z	a_y	a_x	brake	position_x	position_y	front	speed	steer	drive-status	distan	thw	thw2
2.950029	-1.423529	17.547874	1533265687.153325	0.063697	-0.957578	-0.483342	21.098650	433324.138509	4437231.564945	27.643139	3.275531	27.872341	1.000000	18.3522368777	5.59134697927	5.59038098836
2.940893	-1.424729	17.547874	1533265687.163322	0.125440	-0.869598	-0.539375	21.098650	433324.124857	4437231.594635	27.740061	3.267828	27.872341	1.000000	18.3194772861	5.59379360201	5.59282671605
2.931980	-1.426717	17.190815	1533265687.173326	-0.082926	-0.697305	-0.547928	21.387045	433324.111177	4437231.624260	27.838797	3.260679	28.340425	1.000000	18.2867989566	5.59697030022	5.59601024184
2.923127	-1.428810	17.190815	1533265687.183326	-0.110070	-0.537985	-0.595929	21.387045	433324.097480	4437231.653787	27.939335	3.253639	28.340425	1.000000	18.2541679438	5.59923389987	5.59827199911
2.914228	-1.430902	17.125200	1533265687.193325	-0.076966	-0.456161	-0.587694	20.997940	433324.083763	4437231.683222	28.040081	3.246568	28.914894	1.000000	18.2216187265	5.60134478871	5.60038121208
2.905839	-1.433464	17.125200	1533265687.203326	-0.255263	-0.453474	-0.604102	20.997940	433324.070018	4437231.712575	28.141510	3.240173	28.914894	1.000000	18.1891445016	5.60353325582	5.60257616707
2.891296	-1.436945	17.074846	1533265687.218325	-0.341863	-0.635034	-0.610192	21.158159	433324.049536	4437231.756511	28.287957	3.228684	29.276596	1.000000	18.1567327191	5.60499377775	5.60363064536
2.887929	-1.438223	17.074846	1533265687.223327	-0.258777	-0.729591	-0.622194	21.158159	433324.042618	4437231.771088	28.339002	3.226239	29.276596	1.000000	18.1082571124	5.60947753122	5.60855664798
2.878489	-1.440039	17.125200	1533265687.233322	-0.017957	-0.882155	-0.659131	21.423666	433324.028780	4437231.800148	28.441821	3.218604	29.659575	1.000000	18.0921218199	5.60867801939	5.60780581349
2.863530	-1.443104	17.125200	1533265687.248326	-0.136251	-0.951264	-0.638132	21.423666	433324.007967	4437231.843595	28.597469	3.206611	29.659575	1.000000	18.0599352727	5.61193130228	5.61110819246
2.854128	-1.445721	17.286945	1533265687.258326	-0.093309	-0.849420	-0.675005	21.635767	433323.993904	4437231.872348	28.701213	3.199399	30.042553	1.000000	18.0117603542	5.61747014113	5.6170705939
2.845231	-1.448603	17.286945	1533265687.268325	-0.066196	-0.725908	-0.645360	21.635767	433323.979656	4437231.900924	28.804454	3.192771	30.042553	1.000000	17.9797524958	5.61984040356	5.61972811012
2.835884	-1.451392	17.140459	1533265687.278326	-0.024563	-0.567085	-0.661520	21.828032	433323.965377	4437231.929412	28.907969	3.185714	30.595745	1.000000	17.9478214253	5.62150380882	5.62139327416
2.830371	-1.452316	17.140459	1533265687.283326	-0.059832	-0.530248	-0.660316	21.828032	433323.958228	4437231.943619	28.960248	3.181230	30.595745	1.000000	17.9159552053	5.62397336662	5.6238429455
2.816437	-1.457200	17.337301	1533265687.298326	0.105276	-0.523918	-0.757735	22.047760	433323.936733	4437231.986099	29.117180	3.171080	31.340425	1.000000	17.9000508962	5.6268609193	5.62677043037
2.805778	-1.459592	17.337301	1533265687.308325	-0.110556	-0.605656	-0.723837	22.047760	433323.922673	4437232.014340	29.214602	3.162720	31.340425	1.000000	17.8524422263	5.63044606048	5.62976721694
2.796625	-1.462422	17.155718	1533265687.318326	0.082905	-0.649960	-0.771089	20.550850	433323.908276	4437232.042423	29.319826	3.155913	32.276596	1.000000	17.8208948383	5.63477334952	5.63467358423
2.787577	-1.465093	17.155718	1533265687.328326	-0.207651	-0.756594	-0.703737	20.550850	433323.893854	4437232.070413	29.425416	3.149141	32.276596	1.000000	17.789336504	5.63692938558	5.6368272839
2.779106	-1.467219	17.155718	1533265687.338325	-0.029686	-0.806461	-0.719349	20.550850	433323.879407	4437232.098314	29.531971	3.142636	32.276596	1.000000	17.7578494559	5.63905753529	5.63895025845
2.770150	-1.468734	17.256428	1533265687.348325	-0.030737	-0.811280	-0.633547	20.939957	433323.864940	4437232.126126	29.639673	3.135428	33.361702	1.000000	17.7264300092	5.64072936205	5.64062462505
2.761489	-1.469888	17.256428	1533265687.358326	-0.122520	-0.752093	-0.543293	20.939957	433323.850459	4437232.153852	29.748768	3.128321	33.361702	1.000000	17.6950803457	5.64370103405	5.64359326563
2.752699	-1.470479	17.174028	1533265687.368325	-0.137625	-0.663040	-0.510955	21.254292	433323.835971	4437232.181484	29.859107	3.120843	34.446808	1.000000	17.6638004728	5.6465249798	5.64641559252
2.745311	-1.470814	17.174028	1533265687.378322	-0.078801	-0.637807	-0.440948	21.254292	433323.821683	4437232.209204	29.961501	3.114486	34.446808	1.000000	17.6326006401	5.65055912575	5.64994799164
2.741186	-1.470404	17.453270	1533265687.383322	-0.015333	-0.626318	-0.408225	21.570154	433323.814426	4437232.222961	30.018478	3.110657	35.531914	1.000000	17.6014149803	5.65158276176	5.65146704152
